Pixel,,Wavenumber,Raman Shift,Dark,Reference,,Dark Subtracted #1,%TR #1,Absorbance #1,Irradiance (W/cm^2/nm) #1,RelativeIntensityCorrection_Ratio #1,ReferenceMaterialCorrection_Ratio #1,AbsoluteIrradianceCorrection_Ratio #1
1135,777,12869.98,-12869.98,0,65535,795,795,0,0,0,1,1.00E+00,1.00E+00
1136,777.37,12863.95,-12863.95,0,65535,821,821,0,0,0,1,1.00E+00,1.00E+00
1137,777.73,12857.93,-12857.93,0,65535,785,785,0,0,0,1,1.00E+00,1.00E+00
1138,778.09,12851.92,-12851.92,0,65535,941,941,0,0,0,1,1.00E+00,1.00E+00
1139,778.46,12845.91,-12845.91,0,65535,933,933,0,0,0,1,1.00E+00,1.00E+00
1140,778.82,12839.91,-12839.91,0,65535,963,963,0,0,0,1,1.00E+00,1.00E+00
1141,779.19,12833.92,-12833.92,0,65535,831,831,0,0,0,1,1.00E+00,1.00E+00
1142,779.55,12827.94,-12827.94,0,65535,741,741,0,0,0,1,1.00E+00,1.00E+00
1143,779.91,12821.96,-12821.96,0,65535,797,797,0,0,0,1,1.00E+00,1.00E+00
1144,780.28,12815.98,-12815.98,0,65535,579,579,0,0,0,1,1.00E+00,1.00E+00
1145,780.64,12810.02,-12810.02,0,65535,665,665,0,0,0,1,1.00E+00,1.00E+00
1146,781,12804.06,-12804.06,0,65535,705,705,0,0,0,1,1.00E+00,1.00E+00
1147,781.37,12798.11,-12798.11,0,65535,705,705,0,0,0,1,1.00E+00,1.00E+00
1148,781.73,12792.16,-12792.16,0,65535,581,581,0,0,0,1,1.00E+00,1.00E+00
1149,782.09,12786.22,-12786.22,0,65535,479,479,0,0,0,1,1.00E+00,1.00E+00
1150,782.45,12780.29,-12780.29,0,65535,551,551,0,0,0,1,1.00E+00,1.00E+00
1151,782.82,12774.37,-12774.37,0,65535,621,621,0,0,0,1,1.00E+00,1.00E+00
1152,783.18,12768.45,-12768.45,0,65535,677,677,0,0,0,1,1.00E+00,1.00E+00
1153,783.54,12762.54,-12762.54,0,65535,657,657,0,0,0,1,1.00E+00,1.00E+00
1154,783.91,12756.63,-12756.63,0,65535,557,557,0,0,0,1,1.00E+00,1.00E+00
1155,784.27,12750.73,-12750.73,0,65535,503,503,0,0,0,1,1.00E+00,1.00E+00
1156,784.63,12744.84,-12744.84,0,65535,505,505,0,0,0,1,1.00E+00,1.00E+00
1157,784.99,12738.95,-12738.95,0,65535,533,533,0,0,0,1,1.00E+00,1.00E+00
1158,785.36,12733.08,-12733.08,0,65535,641,641,0,0,0,1,1.00E+00,1.00E+00
1159,785.72,12727.2,-12727.2,0,65535,569,569,0,0,0,1,1.00E+00,1.00E+00
1160,786.08,12721.34,-12721.34,0,65535,583,583,0,0,0,1,1.00E+00,1.00E+00
1161,786.44,12715.48,-12715.48,0,65535,501,501,0,0,0,1,1.00E+00,1.00E+00
1162,786.81,12709.63,-12709.63,0,65535,401,401,0,0,0,1,1.00E+00,1.00E+00
1163,787.17,12703.78,-12703.78,0,65535,499,499,0,0,0,1,1.00E+00,1.00E+00
1164,787.53,12697.94,-12697.94,0,65535,381,381,0,0,0,1,1.00E+00,1.00E+00
1165,787.89,12692.11,-12692.11,0,65535,503,503,0,0,0,1,1.00E+00,1.00E+00
1166,788.25,12686.28,-12686.28,0,65535,541,541,0,0,0,1,1.00E+00,1.00E+00
1167,788.61,12680.47,-12680.47,0,65535,563,563,0,0,0,1,1.00E+00,1.00E+00
1168,788.98,12674.65,-12674.65,0,65535,435,435,0,0,0,1,1.00E+00,1.00E+00
1169,789.34,12668.85,-12668.85,0,65535,435,435,0,0,0,1,1.00E+00,1.00E+00
1170,789.7,12663.05,-12663.05,0,65535,461,461,0,0,0,1,1.00E+00,1.00E+00
1171,790.06,12657.25,-12657.25,0,65535,447,447,0,0,0,1,1.00E+00,1.00E+00
1172,790.42,12651.47,-12651.47,0,65535,457,457,0,0,0,1,1.00E+00,1.00E+00
1173,790.78,12645.69,-12645.69,0,65535,533,533,0,0,0,1,1.00E+00,1.00E+00
1174,791.14,12639.91,-12639.91,0,65535,531,531,0,0,0,1,1.00E+00,1.00E+00
1175,791.51,12634.14,-12634.14,0,65535,573,573,0,0,0,1,1.00E+00,1.00E+00
1176,791.87,12628.38,-12628.38,0,65535,603,603,0,0,0,1,1.00E+00,1.00E+00
1177,792.23,12622.63,-12622.63,0,65535,485,485,0,0,0,1,1.00E+00,1.00E+00
1178,792.59,12616.88,-12616.88,0,65535,505,505,0,0,0,1,1.00E+00,1.00E+00
1179,792.95,12611.14,-12611.14,0,65535,631,631,0,0,0,1,1.00E+00,1.00E+00
1180,793.31,12605.4,-12605.4,0,65535,555,555,0,0,0,1,1.00E+00,1.00E+00
1181,793.67,12599.68,-12599.68,0,65535,475,475,0,0,0,1,1.00E+00,1.00E+00
1182,794.03,12593.95,-12593.95,0,65535,529,529,0,0,0,1,1.00E+00,1.00E+00
1183,794.39,12588.24,-12588.24,0,65535,531,531,0,0,0,1,1.00E+00,1.00E+00
1184,794.75,12582.53,-12582.53,0,65535,569,569,0,0,0,1,1.00E+00,1.00E+00
1185,795.11,12576.82,-12576.82,0,65535,543,543,0,0,0,1,1.00E+00,1.00E+00
1186,795.47,12571.13,-12571.13,0,65535,597,597,0,0,0,1,1.00E+00,1.00E+00
1187,795.83,12565.44,-12565.44,0,65535,515,515,0,0,0,1,1.00E+00,1.00E+00
1188,796.19,12559.75,-12559.75,0,65535,613,613,0,0,0,1,1.00E+00,1.00E+00
1189,796.55,12554.07,-12554.07,0,65535,517,517,0,0,0,1,1.00E+00,1.00E+00
1190,796.91,12548.4,-12548.4,0,65535,561,561,0,0,0,1,1.00E+00,1.00E+00
1191,797.27,12542.74,-12542.74,0,65535,543,543,0,0,0,1,1.00E+00,1.00E+00
1192,797.63,12537.08,-12537.08,0,65535,481,481,0,0,0,1,1.00E+00,1.00E+00
1193,797.99,12531.42,-12531.42,0,65535,469,469,0,0,0,1,1.00E+00,1.00E+00
1194,798.35,12525.78,-12525.78,0,65535,609,609,0,0,0,1,1.00E+00,1.00E+00
1195,798.71,12520.14,-12520.14,0,65535,629,629,0,0,0,1,1.00E+00,1.00E+00
1196,799.07,12514.5,-12514.5,0,65535,589,589,0,0,0,1,1.00E+00,1.00E+00
1197,799.43,12508.87,-12508.87,0,65535,681,681,0,0,0,1,1.00E+00,1.00E+00
1198,799.79,12503.25,-12503.25,0,65535,599,599,0,0,0,1,1.00E+00,1.00E+00
1199,800.15,12497.64,-12497.64,0,65535,587,587,0,0,0,1,1.00E+00,1.00E+00
1200,800.51,12492.03,-12492.03,0,65535,669,669,0,0,0,1,1.00E+00,1.00E+00
1201,800.87,12486.42,-12486.42,0,65535,679,679,0,0,0,1,1.00E+00,1.00E+00
1202,801.23,12480.83,-12480.83,0,65535,569,569,0,0,0,1,1.00E+00,1.00E+00
1203,801.59,12475.24,-12475.24,0,65535,597,597,0,0,0,1,1.00E+00,1.00E+00
1204,801.95,12469.65,-12469.65,0,65535,533,533,0,0,0,1,1.00E+00,1.00E+00
1205,802.31,12464.07,-12464.07,0,65535,583,583,0,0,0,1,1.00E+00,1.00E+00
1206,802.66,12458.5,-12458.5,0,65535,581,581,0,0,0,1,1.00E+00,1.00E+00
1207,803.02,12452.94,-12452.94,0,65535,617,617,0,0,0,1,1.00E+00,1.00E+00
1208,803.38,12447.38,-12447.38,0,65535,665,665,0,0,0,1,1.00E+00,1.00E+00
1209,803.74,12441.82,-12441.82,0,65535,693,693,0,0,0,1,1.00E+00,1.00E+00
1210,804.1,12436.27,-12436.27,0,65535,589,589,0,0,0,1,1.00E+00,1.00E+00
1211,804.46,12430.73,-12430.73,0,65535,617,617,0,0,0,1,1.00E+00,1.00E+00
1212,804.82,12425.2,-12425.2,0,65535,613,613,0,0,0,1,1.00E+00,1.00E+00
1213,805.17,12419.67,-12419.67,0,65535,621,621,0,0,0,1,1.00E+00,1.00E+00
1214,805.53,12414.14,-12414.14,0,65535,597,597,0,0,0,1,1.00E+00,1.00E+00
1215,805.89,12408.63,-12408.63,0,65535,673,673,0,0,0,1,1.00E+00,1.00E+00
1216,806.25,12403.11,-12403.11,0,65535,565,565,0,0,0,1,1.00E+00,1.00E+00
1217,806.61,12397.61,-12397.61,0,65535,575,575,0,0,0,1,1.00E+00,1.00E+00
1218,806.97,12392.11,-12392.11,0,65535,521,521,0,0,0,1,1.00E+00,1.00E+00
1219,807.32,12386.62,-12386.62,0,65535,611,611,0,0,0,1,1.00E+00,1.00E+00
1220,807.68,12381.13,-12381.13,0,65535,583,583,0,0,0,1,1.00E+00,1.00E+00
1221,808.04,12375.65,-12375.65,0,65535,571,571,0,0,0,1,1.00E+00,1.00E+00
1222,808.4,12370.17,-12370.17,0,65535,567,567,0,0,0,1,1.00E+00,1.00E+00
1223,808.75,12364.7,-12364.7,0,65535,659,659,0,0,0,1,1.00E+00,1.00E+00
1224,809.11,12359.24,-12359.24,0,65535,675,675,0,0,0,1,1.00E+00,1.00E+00
1225,809.47,12353.78,-12353.78,0,65535,569,569,0,0,0,1,1.00E+00,1.00E+00
1226,809.83,12348.33,-12348.33,0,65535,591,591,0,0,0,1,1.00E+00,1.00E+00
1227,810.18,12342.89,-12342.89,0,65535,615,615,0,0,0,1,1.00E+00,1.00E+00
1228,810.54,12337.45,-12337.45,0,65535,611,611,0,0,0,1,1.00E+00,1.00E+00
1229,810.9,12332.01,-12332.01,0,65535,635,635,0,0,0,1,1.00E+00,1.00E+00
1230,811.25,12326.59,-12326.59,0,65535,607,607,0,0,0,1,1.00E+00,1.00E+00
1231,811.61,12321.16,-12321.16,0,65535,603,603,0,0,0,1,1.00E+00,1.00E+00
1232,811.97,12315.75,-12315.75,0,65535,565,565,0,0,0,1,1.00E+00,1.00E+00
1233,812.33,12310.34,-12310.34,0,65535,635,635,0,0,0,1,1.00E+00,1.00E+00
1234,812.68,12304.93,-12304.93,0,65535,677,677,0,0,0,1,1.00E+00,1.00E+00
1235,813.04,12299.54,-12299.54,0,65535,655,655,0,0,0,1,1.00E+00,1.00E+00
1236,813.4,12294.14,-12294.14,0,65535,659,659,0,0,0,1,1.00E+00,1.00E+00
1237,813.75,12288.76,-12288.76,0,65535,569,569,0,0,0,1,1.00E+00,1.00E+00
1238,814.11,12283.38,-12283.38,0,65535,561,561,0,0,0,1,1.00E+00,1.00E+00
1239,814.46,12278,-12278,0,65535,617,617,0,0,0,1,1.00E+00,1.00E+00
1240,814.82,12272.63,-12272.63,0,65535,557,557,0,0,0,1,1.00E+00,1.00E+00
1241,815.18,12267.27,-12267.27,0,65535,645,645,0,0,0,1,1.00E+00,1.00E+00
1242,815.53,12261.91,-12261.91,0,65535,601,601,0,0,0,1,1.00E+00,1.00E+00
1243,815.89,12256.56,-12256.56,0,65535,657,657,0,0,0,1,1.00E+00,1.00E+00
1244,816.25,12251.21,-12251.21,0,65535,615,615,0,0,0,1,1.00E+00,1.00E+00
1245,816.6,12245.87,-12245.87,0,65535,565,565,0,0,0,1,1.00E+00,1.00E+00
1246,816.96,12240.54,-12240.54,0,65535,517,517,0,0,0,1,1.00E+00,1.00E+00
1247,817.31,12235.21,-12235.21,0,65535,683,683,0,0,0,1,1.00E+00,1.00E+00
1248,817.67,12229.89,-12229.89,0,65535,603,603,0,0,0,1,1.00E+00,1.00E+00
1249,818.02,12224.57,-12224.57,0,65535,611,611,0,0,0,1,1.00E+00,1.00E+00
1250,818.38,12219.26,-12219.26,0,65535,715,715,0,0,0,1,1.00E+00,1.00E+00
1251,818.74,12213.96,-12213.96,0,65535,595,595,0,0,0,1,1.00E+00,1.00E+00
1252,819.09,12208.66,-12208.66,0,65535,643,643,0,0,0,1,1.00E+00,1.00E+00
1253,819.45,12203.36,-12203.36,0,65535,657,657,0,0,0,1,1.00E+00,1.00E+00
1254,819.8,12198.07,-12198.07,0,65535,675,675,0,0,0,1,1.00E+00,1.00E+00
1255,820.16,12192.79,-12192.79,0,65535,553,553,0,0,0,1,1.00E+00,1.00E+00
1256,820.51,12187.51,-12187.51,0,65535,523,523,0,0,0,1,1.00E+00,1.00E+00
1257,820.87,12182.24,-12182.24,0,65535,551,551,0,0,0,1,1.00E+00,1.00E+00
1258,821.22,12176.98,-12176.98,0,65535,535,535,0,0,0,1,1.00E+00,1.00E+00
1259,821.58,12171.72,-12171.72,0,65535,627,627,0,0,0,1,1.00E+00,1.00E+00
1260,821.93,12166.46,-12166.46,0,65535,711,711,0,0,0,1,1.00E+00,1.00E+00
1261,822.29,12161.21,-12161.21,0,65535,651,651,0,0,0,1,1.00E+00,1.00E+00
1262,822.64,12155.97,-12155.97,0,65535,439,439,0,0,0,1,1.00E+00,1.00E+00
1263,823,12150.73,-12150.73,0,65535,491,491,0,0,0,1,1.00E+00,1.00E+00
1264,823.35,12145.5,-12145.5,0,65535,491,491,0,0,0,1,1.00E+00,1.00E+00
1265,823.7,12140.28,-12140.28,0,65535,459,459,0,0,0,1,1.00E+00,1.00E+00
1266,824.06,12135.06,-12135.06,0,65535,467,467,0,0,0,1,1.00E+00,1.00E+00
1267,824.41,12129.84,-12129.84,0,65535,351,351,0,0,0,1,1.00E+00,1.00E+00
1268,824.77,12124.63,-12124.63,0,65535,317,317,0,0,0,1,1.00E+00,1.00E+00
1269,825.12,12119.43,-12119.43,0,65535,347,347,0,0,0,1,1.00E+00,1.00E+00
1270,825.48,12114.23,-12114.23,0,65535,449,449,0,0,0,1,1.00E+00,1.00E+00
1271,825.83,12109.04,-12109.04,0,65535,445,445,0,0,0,1,1.00E+00,1.00E+00
1272,826.18,12103.85,-12103.85,0,65535,481,481,0,0,0,1,1.00E+00,1.00E+00
1273,826.54,12098.67,-12098.67,0,65535,579,579,0,0,0,1,1.00E+00,1.00E+00
1274,826.89,12093.49,-12093.49,0,65535,641,641,0,0,0,1,1.00E+00,1.00E+00
1275,827.24,12088.32,-12088.32,0,65535,487,487,0,0,0,1,1.00E+00,1.00E+00
1276,827.6,12083.16,-12083.16,0,65535,569,569,0,0,0,1,1.00E+00,1.00E+00
1277,827.95,12078,-12078,0,65535,713,713,0,0,0,1,1.00E+00,1.00E+00
1278,828.31,12072.84,-12072.84,0,65535,649,649,0,0,0,1,1.00E+00,1.00E+00
1279,828.66,12067.69,-12067.69,0,65535,523,523,0,0,0,1,1.00E+00,1.00E+00
1280,829.01,12062.55,-12062.55,0,65535,511,511,0,0,0,1,1.00E+00,1.00E+00
1281,829.37,12057.41,-12057.41,0,65535,507,507,0,0,0,1,1.00E+00,1.00E+00
1282,829.72,12052.28,-12052.28,0,65535,485,485,0,0,0,1,1.00E+00,1.00E+00
1283,830.07,12047.16,-12047.16,0,65535,471,471,0,0,0,1,1.00E+00,1.00E+00
1284,830.42,12042.03,-12042.03,0,65535,483,483,0,0,0,1,1.00E+00,1.00E+00
1285,830.78,12036.92,-12036.92,0,65535,561,561,0,0,0,1,1.00E+00,1.00E+00
1286,831.13,12031.81,-12031.81,0,65535,531,531,0,0,0,1,1.00E+00,1.00E+00
1287,831.48,12026.7,-12026.7,0,65535,657,657,0,0,0,1,1.00E+00,1.00E+00
1288,831.84,12021.6,-12021.6,0,65535,745,745,0,0,0,1,1.00E+00,1.00E+00
1289,832.19,12016.51,-12016.51,0,65535,747,747,0,0,0,1,1.00E+00,1.00E+00
1290,832.54,12011.42,-12011.42,0,65535,655,655,0,0,0,1,1.00E+00,1.00E+00
1291,832.89,12006.34,-12006.34,0,65535,715,715,0,0,0,1,1.00E+00,1.00E+00
1292,833.25,12001.26,-12001.26,0,65535,673,673,0,0,0,1,1.00E+00,1.00E+00
1293,833.6,11996.19,-11996.19,0,65535,497,497,0,0,0,1,1.00E+00,1.00E+00
1294,833.95,11991.12,-11991.12,0,65535,493,493,0,0,0,1,1.00E+00,1.00E+00
1295,834.3,11986.06,-11986.06,0,65535,533,533,0,0,0,1,1.00E+00,1.00E+00
1296,834.65,11981,-11981,0,65535,615,615,0,0,0,1,1.00E+00,1.00E+00
1297,835.01,11975.95,-11975.95,0,65535,529,529,0,0,0,1,1.00E+00,1.00E+00
1298,835.36,11970.9,-11970.9,0,65535,491,491,0,0,0,1,1.00E+00,1.00E+00
1299,835.71,11965.86,-11965.86,0,65535,455,455,0,0,0,1,1.00E+00,1.00E+00
1300,836.06,11960.83,-11960.83,0,65535,437,437,0,0,0,1,1.00E+00,1.00E+00
1301,836.41,11955.8,-11955.8,0,65535,549,549,0,0,0,1,1.00E+00,1.00E+00
1302,836.77,11950.78,-11950.78,0,65535,439,439,0,0,0,1,1.00E+00,1.00E+00
1303,837.12,11945.76,-11945.76,0,65535,449,449,0,0,0,1,1.00E+00,1.00E+00
1304,837.47,11940.74,-11940.74,0,65535,493,493,0,0,0,1,1.00E+00,1.00E+00
1305,837.82,11935.73,-11935.73,0,65535,567,567,0,0,0,1,1.00E+00,1.00E+00
1306,838.17,11930.73,-11930.73,0,65535,529,529,0,0,0,1,1.00E+00,1.00E+00
1307,838.52,11925.73,-11925.73,0,65535,477,477,0,0,0,1,1.00E+00,1.00E+00
1308,838.87,11920.74,-11920.74,0,65535,467,467,0,0,0,1,1.00E+00,1.00E+00
1309,839.23,11915.75,-11915.75,0,65535,339,339,0,0,0,1,1.00E+00,1.00E+00
1310,839.58,11910.77,-11910.77,0,65535,473,473,0,0,0,1,1.00E+00,1.00E+00
1311,839.93,11905.79,-11905.79,0,65535,505,505,0,0,0,1,1.00E+00,1.00E+00
1312,840.28,11900.82,-11900.82,0,65535,595,595,0,0,0,1,1.00E+00,1.00E+00
1313,840.63,11895.85,-11895.85,0,65535,549,549,0,0,0,1,1.00E+00,1.00E+00
1314,840.98,11890.89,-11890.89,0,65535,549,549,0,0,0,1,1.00E+00,1.00E+00
1315,841.33,11885.94,-11885.94,0,65535,527,527,0,0,0,1,1.00E+00,1.00E+00
1316,841.68,11880.98,-11880.98,0,65535,635,635,0,0,0,1,1.00E+00,1.00E+00
1317,842.03,11876.04,-11876.04,0,65535,583,583,0,0,0,1,1.00E+00,1.00E+00
1318,842.38,11871.1,-11871.1,0,65535,591,591,0,0,0,1,1.00E+00,1.00E+00
1319,842.73,11866.16,-11866.16,0,65535,557,557,0,0,0,1,1.00E+00,1.00E+00
1320,843.08,11861.23,-11861.23,0,65535,623,623,0,0,0,1,1.00E+00,1.00E+00
1321,843.43,11856.31,-11856.31,0,65535,643,643,0,0,0,1,1.00E+00,1.00E+00
1322,843.78,11851.39,-11851.39,0,65535,429,429,0,0,0,1,1.00E+00,1.00E+00
1323,844.13,11846.47,-11846.47,0,65535,487,487,0,0,0,1,1.00E+00,1.00E+00
1324,844.48,11841.56,-11841.56,0,65535,635,635,0,0,0,1,1.00E+00,1.00E+00
1325,844.83,11836.66,-11836.66,0,65535,581,581,0,0,0,1,1.00E+00,1.00E+00
1326,845.18,11831.76,-11831.76,0,65535,673,673,0,0,0,1,1.00E+00,1.00E+00
1327,845.53,11826.86,-11826.86,0,65535,707,707,0,0,0,1,1.00E+00,1.00E+00
1328,845.88,11821.97,-11821.97,0,65535,641,641,0,0,0,1,1.00E+00,1.00E+00
1329,846.23,11817.09,-11817.09,0,65535,639,639,0,0,0,1,1.00E+00,1.00E+00
1330,846.58,11812.21,-11812.21,0,65535,673,673,0,0,0,1,1.00E+00,1.00E+00
1331,846.93,11807.34,-11807.34,0,65535,647,647,0,0,0,1,1.00E+00,1.00E+00
1332,847.28,11802.47,-11802.47,0,65535,633,633,0,0,0,1,1.00E+00,1.00E+00
1333,847.63,11797.6,-11797.6,0,65535,605,605,0,0,0,1,1.00E+00,1.00E+00
1334,847.98,11792.74,-11792.74,0,65535,645,645,0,0,0,1,1.00E+00,1.00E+00
1335,848.33,11787.89,-11787.89,0,65535,573,573,0,0,0,1,1.00E+00,1.00E+00
1336,848.68,11783.04,-11783.04,0,65535,571,571,0,0,0,1,1.00E+00,1.00E+00
1337,849.03,11778.2,-11778.2,0,65535,611,611,0,0,0,1,1.00E+00,1.00E+00
1338,849.38,11773.36,-11773.36,0,65535,569,569,0,0,0,1,1.00E+00,1.00E+00
1339,849.72,11768.52,-11768.52,0,65535,611,611,0,0,0,1,1.00E+00,1.00E+00
1340,850.07,11763.7,-11763.7,0,65535,659,659,0,0,0,1,1.00E+00,1.00E+00
1341,850.42,11758.87,-11758.87,0,65535,773,773,0,0,0,1,1.00E+00,1.00E+00
1342,850.77,11754.05,-11754.05,0,65535,699,699,0,0,0,1,1.00E+00,1.00E+00
1343,851.12,11749.24,-11749.24,0,65535,567,567,0,0,0,1,1.00E+00,1.00E+00
1344,851.47,11744.43,-11744.43,0,65535,457,457,0,0,0,1,1.00E+00,1.00E+00
1345,851.82,11739.63,-11739.63,0,65535,447,447,0,0,0,1,1.00E+00,1.00E+00
1346,852.16,11734.83,-11734.83,0,65535,513,513,0,0,0,1,1.00E+00,1.00E+00
1347,852.51,11730.03,-11730.03,0,65535,413,413,0,0,0,1,1.00E+00,1.00E+00
1348,852.86,11725.25,-11725.25,0,65535,417,417,0,0,0,1,1.00E+00,1.00E+00
1349,853.21,11720.46,-11720.46,0,65535,453,453,0,0,0,1,1.00E+00,1.00E+00
1350,853.56,11715.68,-11715.68,0,65535,559,559,0,0,0,1,1.00E+00,1.00E+00
1351,853.9,11710.91,-11710.91,0,65535,425,425,0,0,0,1,1.00E+00,1.00E+00
1352,854.25,11706.14,-11706.14,0,65535,535,535,0,0,0,1,1.00E+00,1.00E+00
1353,854.6,11701.37,-11701.37,0,65535,485,485,0,0,0,1,1.00E+00,1.00E+00
1354,854.95,11696.62,-11696.62,0,65535,575,575,0,0,0,1,1.00E+00,1.00E+00
1355,855.3,11691.86,-11691.86,0,65535,531,531,0,0,0,1,1.00E+00,1.00E+00
1356,855.64,11687.11,-11687.11,0,65535,525,525,0,0,0,1,1.00E+00,1.00E+00
1357,855.99,11682.37,-11682.37,0,65535,459,459,0,0,0,1,1.00E+00,1.00E+00
1358,856.34,11677.63,-11677.63,0,65535,517,517,0,0,0,1,1.00E+00,1.00E+00
1359,856.69,11672.89,-11672.89,0,65535,581,581,0,0,0,1,1.00E+00,1.00E+00
1360,857.03,11668.16,-11668.16,0,65535,559,559,0,0,0,1,1.00E+00,1.00E+00
1361,857.38,11663.44,-11663.44,0,65535,509,509,0,0,0,1,1.00E+00,1.00E+00
1362,857.73,11658.72,-11658.72,0,65535,479,479,0,0,0,1,1.00E+00,1.00E+00
1363,858.07,11654,-11654,0,65535,511,511,0,0,0,1,1.00E+00,1.00E+00
1364,858.42,11649.29,-11649.29,0,65535,513,513,0,0,0,1,1.00E+00,1.00E+00
1365,858.77,11644.58,-11644.58,0,65535,495,495,0,0,0,1,1.00E+00,1.00E+00
1366,859.12,11639.88,-11639.88,0,65535,577,577,0,0,0,1,1.00E+00,1.00E+00
1367,859.46,11635.19,-11635.19,0,65535,511,511,0,0,0,1,1.00E+00,1.00E+00
1368,859.81,11630.5,-11630.5,0,65535,387,387,0,0,0,1,1.00E+00,1.00E+00
1369,860.16,11625.81,-11625.81,0,65535,497,497,0,0,0,1,1.00E+00,1.00E+00
1370,860.5,11621.13,-11621.13,0,65535,497,497,0,0,0,1,1.00E+00,1.00E+00
1371,860.85,11616.45,-11616.45,0,65535,483,483,0,0,0,1,1.00E+00,1.00E+00
1372,861.19,11611.78,-11611.78,0,65535,503,503,0,0,0,1,1.00E+00,1.00E+00
1373,861.54,11607.11,-11607.11,0,65535,457,457,0,0,0,1,1.00E+00,1.00E+00
1374,861.89,11602.45,-11602.45,0,65535,413,413,0,0,0,1,1.00E+00,1.00E+00
1375,862.23,11597.79,-11597.79,0,65535,361,361,0,0,0,1,1.00E+00,1.00E+00
1376,862.58,11593.14,-11593.14,0,65535,399,399,0,0,0,1,1.00E+00,1.00E+00
1377,862.93,11588.49,-11588.49,0,65535,427,427,0,0,0,1,1.00E+00,1.00E+00
1378,863.27,11583.85,-11583.85,0,65535,367,367,0,0,0,1,1.00E+00,1.00E+00
1379,863.62,11579.21,-11579.21,0,65535,421,421,0,0,0,1,1.00E+00,1.00E+00
1380,863.96,11574.57,-11574.57,0,65535,475,475,0,0,0,1,1.00E+00,1.00E+00
1381,864.31,11569.94,-11569.94,0,65535,343,343,0,0,0,1,1.00E+00,1.00E+00
1382,864.65,11565.32,-11565.32,0,65535,355,355,0,0,0,1,1.00E+00,1.00E+00
1383,865,11560.7,-11560.7,0,65535,477,477,0,0,0,1,1.00E+00,1.00E+00
1384,865.35,11556.08,-11556.08,0,65535,495,495,0,0,0,1,1.00E+00,1.00E+00
1385,865.69,11551.47,-11551.47,0,65535,409,409,0,0,0,1,1.00E+00,1.00E+00
1386,866.04,11546.87,-11546.87,0,65535,393,393,0,0,0,1,1.00E+00,1.00E+00
1387,866.38,11542.27,-11542.27,0,65535,415,415,0,0,0,1,1.00E+00,1.00E+00
1388,866.73,11537.67,-11537.67,0,65535,397,397,0,0,0,1,1.00E+00,1.00E+00
1389,867.07,11533.08,-11533.08,0,65535,467,467,0,0,0,1,1.00E+00,1.00E+00
1390,867.42,11528.49,-11528.49,0,65535,497,497,0,0,0,1,1.00E+00,1.00E+00
1391,867.76,11523.91,-11523.91,0,65535,619,619,0,0,0,1,1.00E+00,1.00E+00
1392,868.11,11519.33,-11519.33,0,65535,555,555,0,0,0,1,1.00E+00,1.00E+00
1393,868.45,11514.76,-11514.76,0,65535,481,481,0,0,0,1,1.00E+00,1.00E+00
1394,868.8,11510.19,-11510.19,0,65535,405,405,0,0,0,1,1.00E+00,1.00E+00
1395,869.14,11505.62,-11505.62,0,65535,391,391,0,0,0,1,1.00E+00,1.00E+00
1396,869.48,11501.06,-11501.06,0,65535,543,543,0,0,0,1,1.00E+00,1.00E+00
1397,869.83,11496.51,-11496.51,0,65535,537,537,0,0,0,1,1.00E+00,1.00E+00
1398,870.17,11491.96,-11491.96,0,65535,539,539,0,0,0,1,1.00E+00,1.00E+00
1399,870.52,11487.41,-11487.41,0,65535,467,467,0,0,0,1,1.00E+00,1.00E+00
1400,870.86,11482.87,-11482.87,0,65535,523,523,0,0,0,1,1.00E+00,1.00E+00
1401,871.21,11478.34,-11478.34,0,65535,551,551,0,0,0,1,1.00E+00,1.00E+00
1402,871.55,11473.8,-11473.8,0,65535,501,501,0,0,0,1,1.00E+00,1.00E+00
1403,871.89,11469.28,-11469.28,0,65535,479,479,0,0,0,1,1.00E+00,1.00E+00
1404,872.24,11464.75,-11464.75,0,65535,435,435,0,0,0,1,1.00E+00,1.00E+00
1405,872.58,11460.24,-11460.24,0,65535,455,455,0,0,0,1,1.00E+00,1.00E+00
1406,872.93,11455.72,-11455.72,0,65535,453,453,0,0,0,1,1.00E+00,1.00E+00
1407,873.27,11451.21,-11451.21,0,65535,437,437,0,0,0,1,1.00E+00,1.00E+00
1408,873.61,11446.71,-11446.71,0,65535,357,357,0,0,0,1,1.00E+00,1.00E+00
1409,873.96,11442.21,-11442.21,0,65535,319,319,0,0,0,1,1.00E+00,1.00E+00
1410,874.3,11437.71,-11437.71,0,65535,329,329,0,0,0,1,1.00E+00,1.00E+00
1411,874.64,11433.22,-11433.22,0,65535,333,333,0,0,0,1,1.00E+00,1.00E+00
1412,874.99,11428.74,-11428.74,0,65535,373,373,0,0,0,1,1.00E+00,1.00E+00
1413,875.33,11424.26,-11424.26,0,65535,375,375,0,0,0,1,1.00E+00,1.00E+00
1414,875.67,11419.78,-11419.78,0,65535,453,453,0,0,0,1,1.00E+00,1.00E+00
1415,876.02,11415.31,-11415.31,0,65535,531,531,0,0,0,1,1.00E+00,1.00E+00
1416,876.36,11410.84,-11410.84,0,65535,425,425,0,0,0,1,1.00E+00,1.00E+00
1417,876.7,11406.37,-11406.37,0,65535,457,457,0,0,0,1,1.00E+00,1.00E+00
